"crs_name","crs_id"
"PHIL220","208661"
"PHIL229","219281"
"PHIL256A","219747"
"PHIL272V","219660"
"PHIL274B","218417"
"PHIL274C","219614"
"PHIL274E","218172"
"PHIL275B","218173"
"PHIL276D","219980"
"PHIL279A","201103"
"PHIL281C","219613"
"PHIL283","219671"
"PHIL293E","220282"
"PHIL297C","220517"
"PHIL315","219620"
"PHIL320","219622"
"PHIL329","219281"
"PHIL351D","219676"
"PHIL363A","219658"
"PHIL364M","219897"
"PHIL373M","219654"
"PHIL375J","220053"
"PHIL375K","220054"
"PHIL377A","219678"
"PHIL12N","220815"
"PHIL20N","220818"
"PHIL23S","221424"
"PHIL24A","221085"
"PHIL24B","221086"
"PHIL24C","221087"
"PHIL24D","221088"
"PHIL24E","221089"
"PHIL24S","221425"
"PHIL70","220806"
"PHIL75C","105586"
"PHIL75W","220824"
"PHIL82T","220839"
"PHIL101A","220856"
"PHIL114A","220819"
"PHIL135X","220609"
"PHIL153L","221044"
"PHIL167M","221184"
"PHIL168A","201103"
"PHIL172C","220822"
"PHIL181B","212757"
"PHIL182A","220849"
"PHIL183B","220831"
"PHIL185W","220820"
"PHIL188W","220846"
"PHIL189G","220847"
"PHIL194Y","220845"
"PHIL214A","220819"
"PHIL253L","221044"
"PHIL267M","221184"
"PHIL271T","221048"
"PHIL282A","220849"
"PHIL283B","220831"
"PHIL285W","220820"
"PHIL288W","220846"
"PHIL313T","221045"
"PHIL325","220817"
"PHIL337","220826"
"PHIL353","220821"
"PHIL375G","220314"
"PHIL3N","221568"
"PHIL24F","221948"
"PHIL24G","221944"
"PHIL24H","221998"
"PHIL48S","222171"
"PHIL82","221395"
"PHIL87","221811"
"PHIL115","221808"
"PHIL121","221831"
"PHIL132","221806"
"PHIL137X","222082"
"PHIL168M","222246"
"PHIL175W","221829"
"PHIL179W","221830"
"PHIL182B","221812"
"PHIL182H","207604"
"PHIL186M","221861"
"PHIL215","221808"
"PHIL221","221831"
"PHIL232","221806"
"PHIL268M","222246"
"PHIL275","208684"
"PHIL275W","221829"
"PHIL279W","221830"
"PHIL282B","221812"
"PHIL282H","207604"
"PHIL286M","221861"
"PHIL302P","221919"
"PHIL313W","221860"
"PHIL347","221636"
"PHIL368","221805"
"PHIL369M","222193"
"PHIL371E","221825"
"PHIL371W","221859"
"PHIL375V","221920"
"PHIL376A","221906"
"PHIL376B","221921"
"PHIL378B","221924"
"PHIL384P","221922"
"PHIL384W","221807"
"PHIL1X","222931"
"PHIL13N","222430"
"PHIL22Q","222653"
"PHIL24K","223169"
"PHIL24M","223173"
"PHIL24P","223179"
"PHIL30","222921"
"PHIL30S","223407"
"PHIL71H","222844"
"PHIL75E","222608"
"PHIL77","222929"
"PHIL78E","222609"
"PHIL79Y","222652"
"PHIL85","222927"
"PHIL134A","222937"
"PHIL169M","222193"
"PHIL184B","222952"
"PHIL184M","222968"
"PHIL194P","222881"
"PHIL234A","222937"
"PHIL269M","222193"
"PHIL284B","222952"
"PHIL284M","222968"
"PHIL298","222953"
"PHIL316P","222654"
"PHIL331","222853"
"PHIL350","222789"
"PHIL368A","222928"
"PHIL370W","222901"
"PHIL384J","222537"
"PHIL385N","222845"
"PHIL108C","223530"
"PHIL114","223328"
"PHIL117P","223523"
"PHIL134B","223683"
"PHIL160","223528"
"PHIL168R","223524"
"PHIL177K","223533"
"PHIL181E","223531"
"PHIL182D","223529"
"PHIL187A","122304"
"PHIL187B","223336"
"PHIL208C","223530"
"PHIL214","223328"
"PHIL217P","223523"
"PHIL234B","223683"
"PHIL260","223528"
"PHIL268R","223524"
"PHIL277K","223533"
"PHIL281E","223531"
"PHIL282D","223529"
"PHIL287A","122304"
"PHIL312","223525"
"PHIL314","223557"
"PHIL338R","220893"
"PHIL362","223860"
"PHIL366","223526"
"PHIL370","223521"
"PHIL382P","223532"
"PHIL387","223520"
"PHYSICS15","122595"
"PHYSICS16","122598"
"PHYSICS17","203002"
"PHYSICS18N","122599"
"PHYSICS21","122602"
"PHYSICS21S","122604"
"PHYSICS22","122606"
"PHYSICS23","122607"
"PHYSICS23S","214059"
"PHYSICS24","122609"
"PHYSICS25","122610"
"PHYSICS26","122612"
"PHYSICS41","122617"
"PHYSICS41A","212653"
"PHYSICS42","211424"
"PHYSICS43","122619"
"PHYSICS43A","216500"
"PHYSICS43N","200256"
"PHYSICS44","122637"
"PHYSICS45","122624"
"PHYSICS45N","200280"
"PHYSICS46","122625"
"PHYSICS50","122627"
"PHYSICS59","122640"
"PHYSICS61","122643"
"PHYSICS62","211425"
"PHYSICS63","122646"
"PHYSICS64","201127"
"PHYSICS65","122651"
"PHYSICS67","201604"
"PHYSICS70","122654"
"PHYSICS81N","213284"
"PHYSICS83N","203003"
"PHYSICS91SI","213004"
"PHYSICS100","122669"
"PHYSICS105","122673"
"PHYSICS107","122675"
"PHYSICS108","201605"
"PHYSICS110","122677"
"PHYSICS112","200260"
"PHYSICS113","200261"
"PHYSICS120","122679"
"PHYSICS121","122680"
"PHYSICS130","122682"
"PHYSICS131","122683"
"PHYSICS134","200264"
"PHYSICS152","213759"
"PHYSICS160","122689"
"PHYSICS161","122690"
"PHYSICS170","122694"
"PHYSICS171","122695"
"PHYSICS172","122696"
"PHYSICS190","122699"
"PHYSICS205","122709"
"PHYSICS210","122677"
"PHYSICS211","122712"
"PHYSICS212","217438"
"PHYSICS216","122714"
"PHYSICS220","122715"
"PHYSICS230","122718"
"PHYSICS231","122719"
"PHYSICS234","200264"
"PHYSICS240","211422"
"PHYSICS241","211423"
"PHYSICS252","213759"
"PHYSICS260","122689"
"PHYSICS261","122690"
"PHYSICS262","122731"
"PHYSICS290","122735"
"PHYSICS291","122736"
"PHYSICS293","122737"
"PHYSICS294","122738"
"PHYSICS295","215462"
"PHYSICS301","122743"
"PHYSICS312","200271"
"PHYSICS321","122745"
"PHYSICS330","122747"
"PHYSICS331","122748"
"PHYSICS332","122749"
"PHYSICS351","122757"
"PHYSICS361","122763"
"PHYSICS362","122764"
"PHYSICS364","122766"
"PHYSICS366","217250"
"PHYSICS367","217434"
"PHYSICS368","217418"
"PHYSICS372","207852"
"PHYSICS373","109490"
"PHYSICS450","122778"
"PHYSICS451","122779"
"PHYSICS490","122791"
"PHYSICS801","122794"
"PHYSICS802","122795"
"PHYSICS12N","219219"
"PHYSICS14N","219203"
"PHYSICS19","122600"
"PHYSICS95Q","218217"
"PHYSICS199","218317"
"PHYSICS269","218440"
"PHYSICS282","218435"
"PHYSICS360","122762"
"PHYSICS470","218458"
"PHYSICS471","218478"
"PHYSICS491","218439"
"PHYSICS111","219624"
"PHYSICS182","218435"
"PHYSICS268","220085"
"PHYSICS492","220063"
"PHYSICS41E","220801"
"PHYSICS93SI","221078"
"PHYSICS94SI","221333"
"PHYSICS166","220446"
"PHYSICS198","221070"
"PHYSICS201","218317"
"PHYSICS223","207908"
"PHYSICS266","220446"
"PHYSICS275","203006"
"PHYSICS96N","221459"
"PHYSICS40","223020"
"PHYSICS104","222714"
"PHYSICS106","222707"
"PHYSICS153","212372"
"PHYSICS155","222864"
"PHYSICS191","222910"
"PHYSICS455","222954"
"POLECON230","100758"
"POLECON231","212733"
"POLECON239","100763"
"POLECON342","217022"
"POLECON349","202806"
"POLECON351","217349"
"POLECON528","215262"
"POLECON538","216319"
"POLECON584","213473"
"POLECON680","101392"
"POLECON681","101394"
"POLECON682","217317"
"POLECON683","208377"
"POLECON691","101403"
"POLECON692","101406"
"POLECON698","217380"
"POLECON699","217387"
"POLECON802","101410"
"POLECON515","219609"
"POLECON660","219739"
"POLECON531","221856"
"POLECON549","223692"
"POLISCI1","217198"
"POLISCI2","122834"
"POLISCI11N","202525"
"POLISCI12N","214472"
"POLISCI18N","216937"
"POLISCI18SC","207865"
"POLISCI19N","213173"
"POLISCI22SC","209927"
"POLISCI24Q","210211"
"POLISCI24SC","211893"
"POLISCI25N","210974"
"POLISCI26SC","217762"
"POLISCI27N","214618"
"POLISCI28N","213100"
"POLISCI29N","216938"
"POLISCI31N","216936"
"POLISCI33S","215414"
"POLISCI34S","214402"
"POLISCI42Q","211249"
"POLISCI45N","204169"
"POLISCI49N","214470"
"POLISCI57E","215694"
"POLISCI71","217695"
"POLISCI72","216468"
"POLISCI73","217293"
"POLISCI96X","216498"
"POLISCI97X","216549"
"POLISCI99Z","216651"
"POLISCI101","122849"
"POLISCI101Z","205948"
"POLISCI102","117014"
"POLISCI103","122269"
"POLISCI104","122841"
"POLISCI110C","203386"
"POLISCI110D","204161"
"POLISCI110G","215724"
"POLISCI110X","203386"
"POLISCI110Y","204161"
"POLISCI114D","204995"
"POLISCI114S","123089"
"POLISCI115","215186"
"POLISCI115A","216166"
"POLISCI115E","217789"
"POLISCI116","204429"
"POLISCI118P","210422"
"POLISCI120B","112965"
"POLISCI120C","202176"
"POLISCI120Z","215610"
"POLISCI121","123286"
"POLISCI121L","213101"
"POLISCI121Z","217939"
"POLISCI122","116769"
"POLISCI123","117014"
"POLISCI124A","215016"
"POLISCI124L","212663"
"POLISCI124R","123232"
"POLISCI124S","123234"
"POLISCI125M","217229"
"POLISCI125P","214488"
"POLISCI125S","209964"
"POLISCI125V","208571"
"POLISCI126P","216833"
"POLISCI127P","213093"
"POLISCI128S","212076"
"POLISCI131A","213265"
"POLISCI131L","212032"
"POLISCI132C","213267"
"POLISCI133","123201"
"POLISCI133D","216274"
"POLISCI134L","211439"
"POLISCI134P","209134"
"POLISCI135D","217155"
"POLISCI135P","208683"
"POLISCI136R","207533"
"POLISCI136S","122269"
"POLISCI137A","122284"
"POLISCI140L","201712"
"POLISCI141S","214837"
"POLISCI142B","122916"
"POLISCI143S","213733"
"POLISCI144A","217511"
"POLISCI146A","215728"
"POLISCI147","122953"
"POLISCI147P","215723"
"POLISCI148","122944"
"POLISCI149S","203876"
"POLISCI149T","207313"
"POLISCI150A","217154"
"POLISCI150B","217159"
"POLISCI150C","217328"
"POLISCI152","123540"
"POLISCI153","215727"
"POLISCI155","213095"
"POLISCI203","216289"
"POLISCI209","217795"
"POLISCI210G","216025"
"POLISCI211","207310"
"POLISCI211P","212682"
"POLISCI211S","217825"
"POLISCI212C","215729"
"POLISCI212X","215729"
"POLISCI213E","216033"
"POLISCI213S","204614"
"POLISCI214R","210624"
"POLISCI215","123132"
"POLISCI215D","217164"
"POLISCI215F","213167"
"POLISCI216","215827"
"POLISCI216E","204467"
"POLISCI216G","214858"
"POLISCI217A","216322"
"POLISCI217M","217162"
"POLISCI218","217163"
"POLISCI218J","213166"
"POLISCI218S","213159"
"POLISCI218T","213304"
"POLISCI219","123555"
"POLISCI220R","211221"
"POLISCI223","216026"
"POLISCI223B","217177"
"POLISCI223F","213708"
"POLISCI223R","213873"
"POLISCI224C","216868"
"POLISCI225C","214823"
"POLISCI226","208613"
"POLISCI226T","210976"
"POLISCI226U","209843"
"POLISCI227","216027"
"POLISCI228","214466"
"POLISCI229","123668"
"POLISCI231","208457"
"POLISCI231D","216400"
"POLISCI231T","216401"
"POLISCI231Z","216652"
"POLISCI232T","210918"
"POLISCI233F","213654"
"POLISCI234P","212937"
"POLISCI235J","213075"
"POLISCI236","212666"
"POLISCI236S","212666"
"POLISCI237M","213168"
"POLISCI237S","216535"
"POLISCI238","213741"
"POLISCI238C","214817"
"POLISCI238T","214474"
"POLISCI239","123597"
"POLISCI240C","212692"
"POLISCI240T","203823"
"POLISCI241A","216285"
"POLISCI241C","214475"
"POLISCI241S","211001"
"POLISCI241T","217724"
"POLISCI242A","216287"
"POLISCI242C","214353"
"POLISCI243C","215143"
"POLISCI243D","217834"
"POLISCI243E","213768"
"POLISCI243L","212035"
"POLISCI244","211688"
"POLISCI244A","215881"
"POLISCI244C","216344"
"POLISCI244P","213718"
"POLISCI244T","214211"
"POLISCI244U","123391"
"POLISCI245","217158"
"POLISCI245A","216346"
"POLISCI245E","214346"
"POLISCI245R","203400"
"POLISCI246P","208609"
"POLISCI247A","217161"
"POLISCI247G","213650"
"POLISCI248L","213709"
"POLISCI248S","204615"
"POLISCI249","123495"
"POLISCI249P","214468"
"POLISCI259","209324"
"POLISCI291","212031"
"POLISCI292","212138"
"POLISCI293","212067"
"POLISCI299A","123356"
"POLISCI299B","123357"
"POLISCI299C","123358"
"POLISCI299Q","204249"
"POLISCI311E","206877"
"POLISCI314D","204995"
"POLISCI314R","210624"
"POLISCI315","215186"
"POLISCI315A","216166"
"POLISCI315F","213167"
"POLISCI316","204467"
"POLISCI316S","215280"
"POLISCI317M","217162"
"POLISCI318","217163"
"POLISCI318J","213166"
"POLISCI319","202671"
"POLISCI320R","211221"
"POLISCI321","215498"
"POLISCI322A","217178"
"POLISCI322S","215289"
"POLISCI323","214441"
"POLISCI323R","113127"
"POLISCI324","205969"
"POLISCI326","208613"
"POLISCI326T","210976"
"POLISCI327","208614"
"POLISCI327C","216403"
"POLISCI329","206735"
"POLISCI330","216136"
"POLISCI331","208457"
"POLISCI332","203402"
"POLISCI332T","210918"
"POLISCI333","122453"
"POLISCI333M","217156"
"POLISCI333S","214739"
"POLISCI334","102079"
"POLISCI334P","212937"
"POLISCI335A","216283"
"POLISCI335J","213075"
"POLISCI335L","216135"
"POLISCI336","207533"
"POLISCI336C","216188"
"POLISCI336S","122269"
"POLISCI337A","122284"
"POLISCI337L","217299"
"POLISCI338E","208628"
"POLISCI339","206746"
"POLISCI340L","201712"
"POLISCI343A","217157"
"POLISCI344","207816"
"POLISCI344A","215881"
"POLISCI344U","123391"
"POLISCI346P","208609"
"POLISCI347A","217161"
"POLISCI347D","214210"
"POLISCI348","122944"
"POLISCI348L","213709"
"POLISCI348S","204615"
"POLISCI349","206745"
"POLISCI350A","122888"
"POLISCI350B","123362"
"POLISCI350C","123363"
"POLISCI350D","212116"
"POLISCI351A","209227"
"POLISCI351B","209226"
"POLISCI351C","101396"
"POLISCI352","123540"
"POLISCI353A","123374"
"POLISCI353C","204636"
"POLISCI354","215727"
"POLISCI355A","217154"
"POLISCI355B","217159"
"POLISCI355C","217328"
"POLISCI356A","215879"
"POLISCI356B","215878"
"POLISCI357","206375"
"POLISCI358","217160"
"POLISCI359","209307"
"POLISCI362","123384"
"POLISCI400","123669"
"POLISCI400C","217184"
"POLISCI404","209065"
"POLISCI410A","123531"
"POLISCI410B","123532"
"POLISCI410C","123534"
"POLISCI411A","204618"
"POLISCI411B","204619"
"POLISCI411C","216536"
"POLISCI412","214477"
"POLISCI420A","123648"
"POLISCI420B","123649"
"POLISCI420C","123650"
"POLISCI421K","203329"
"POLISCI421R","212037"
"POLISCI422","204157"
"POLISCI423A","213145"
"POLISCI423B","213146"
"POLISCI423C","214616"
"POLISCI425","113210"
"POLISCI425S","215519"
"POLISCI426S","213169"
"POLISCI427R","214093"
"POLISCI428","215609"
"POLISCI430A","211036"
"POLISCI430B","211037"
"POLISCI431L","211243"
"POLISCI432R","213164"
"POLISCI433","209376"
"POLISCI434","214476"
"POLISCI434A","216128"
"POLISCI435R","212136"
"POLISCI436R","205213"
"POLISCI437","213097"
"POLISCI438","211241"
"POLISCI440A","123681"
"POLISCI440B","123684"
"POLISCI440C","123687"
"POLISCI440D","204622"
"POLISCI441L","211035"
"POLISCI443S","123418"
"POLISCI443T","123417"
"POLISCI444","207817"
"POLISCI446","215882"
"POLISCI448R","202220"
"POLISCI451","211088"
"POLISCI452","211961"
"POLISCI474","215294"
"POLISCI801","123765"
"POLISCI802","123766"
"POLISCI14SC","219053"
"POLISCI23Q","218097"
"POLISCI31Q","218075"
"POLISCI40SI","219218"
"POLISCI43Q","218076"
"POLISCI51K","218608"
"POLISCI74","209056"
"POLISCI123A","218486"
"POLISCI127A","216092"
"POLISCI132A","218113"
"POLISCI133Z","219133"
"POLISCI153Z","218906"
"POLISCI211N","218116"
"POLISCI213","219035"
"POLISCI216A","218667"
"POLISCI216B","218688"
"POLISCI220","218123"
"POLISCI230A","123165"
"POLISCI234","218114"
"POLISCI246A","218115"
"POLISCI299","123356"
"POLISCI299A","212067"
"POLISCI299B","204249"
"POLISCI299C","123357"
"POLISCI299D","123358"
"POLISCI311N","218116"
"POLISCI313","219035"
"POLISCI330A","123165"
"POLISCI330D","218578"
"POLISCI347G","218448"
"POLISCI416A","218667"
"POLISCI416B","218688"
"POLISCI450A","122888"
"POLISCI450B","123362"
"POLISCI450C","123363"
"POLISCI450D","212116"
"POLISCI10N","219409"
"POLISCI20Q","219249"
"POLISCI30SI","220004"
"POLISCI70","219068"
"POLISCI109Z","220572"
"POLISCI116A","219559"
"POLISCI130","219301"
"POLISCI138E","218172"
"POLISCI140P","219304"
"POLISCI141A","219407"
"POLISCI209Z","220573"
"POLISCI210A","219826"
"POLISCI211A","219845"
"POLISCI211B","220199"
"POLISCI211M","220200"
"POLISCI212A","219994"
"POLISCI213A","219823"
"POLISCI213R","210320"
"POLISCI215A","220037"
"POLISCI221A","212037"
"POLISCI222","219406"
"POLISCI223A","219351"
"POLISCI224A","212827"
"POLISCI226A","220047"
"POLISCI233","219302"
"POLISCI240A","219303"
"POLISCI241B","219825"
"POLISCI251A","220203"
"POLISCI313R","210320"
"POLISCI338","218417"
"POLISCI340A","219303"
"POLISCI422F","210524"
"POLISCI424A","219410"
"POLISCI430","219980"
"POLISCI437C","219408"
"POLISCI446E","219411"
"POLISCI22SI","220946"
"POLISCI24SI","221353"
"POLISCI46N","204160"
"POLISCI75","220589"
"POLISCI128F","205553"
"POLISCI135","220609"
"POLISCI181","105586"
"POLISCI220C","220885"
"POLISCI222P","208142"
"POLISCI222S","115480"
"POLISCI224X","212827"
"POLISCI225L","211002"
"POLISCI238R","220893"
"POLISCI241E","220883"
"POLISCI242","220793"
"POLISCI248A","221133"
"POLISCI248C","220799"
"POLISCI309","221381"
"POLISCI320C","220885"
"POLISCI324L","212663"
"POLISCI325L","211002"
"POLISCI341E","220883"
"POLISCI342","220793"
"POLISCI348A","221133"
"POLISCI348C","220799"
"POLISCI353B","203783"
"POLISCI410D","221197"
"POLISCI422P","208142"
"POLISCI438R","220893"
"POLISCI446A","218115"
"POLISCI460A","206877"
"POLISCI460B","206878"
"POLISCI20N","221693"
"POLISCI134","221462"
"POLISCI134E","218417"
"POLISCI135E","218173"
"POLISCI147B","221577"
"POLISCI182","221395"
"POLISCI213C","221977"
"POLISCI227B","220582"
"POLISCI227C","221817"
"POLISCI228C","221727"
"POLISCI235E","218173"
"POLISCI245C","222189"
"POLISCI338B","221924"
"POLISCI426","221461"
"POLISCI427C","221817"
"POLISCI428C","221727"
"POLISCI444A","215881"
"POLISCI445C","222189"
"POLISCI447","221540"
"POLISCI450X","221958"
"POLISCI462","221975"
"POLISCI13N","222370"
"POLISCI19N","222366"
"POLISCI33N","222359"
"POLISCI35","223273"
"POLISCI42","222921"
"POLISCI52K","222620"
"POLISCI74","223107"
"POLISCI76","222625"
"POLISCI120R","222675"
"POLISCI151","222512"
"POLISCI212","223239"
"POLISCI218X","212827"
"POLISCI218Y","217232"
"POLISCI218Z","217231"
"POLISCI234N","222623"
"POLISCI235N","222622"
"POLISCI238","223266"
"POLISCI242G","223089"
"POLISCI243A","222460"
"POLISCI248D","222447"
"POLISCI321","205969"
"POLISCI342G","223089"
"POLISCI343C","222465"
"POLISCI347G","213650"
"POLISCI348D","222447"
"POLISCI424C","222456"
"POLISCI464","222753"
"POLISCI480","222545"
"POLISCI482A","222813"
"POLISCI482B","222820"
"POLISCI74B","223178"
"POLISCI115","223423"
"POLISCI234S","223816"
"POLISCI235","223716"
"POLISCI237","223744"
"POLISCI243C","223870"
"POLISCI244C","223878"
"POLISCI244D","223877"
"POLISCI335","223716"
"POLISCI335N","222622"
"POLISCI431","223521"
"POLISCI446","223880"
"PORTLANG1A","122037"
"PORTLANG2A","122039"
"PORTLANG11A","122041"
"PORTLANG12A","122042"
"PORTLANG99","122044"
"PORTLANG101","206376"
"PORTLANG102","206377"
"PORTLANG103","206733"
"PORTLANG161","211682"
"PORTLANG162","211683"
"PORTLANG163","211684"
"PORTLANG164","211712"
"PORTLANG193Q","208318"
"PORTLANG297","201110"
"PORTLANG394","203973"
"PORTLANG395","203795"
"PORTLANG1","122036"
"PORTLANG2","122038"
"PORTLANG3","122040"
"PSYC29SI","215252"
"PSYC35SI","215429"
"PSYC51Q","215594"
"PSYC53Q","215597"
"PSYC54N","215596"
"PSYC60N","216969"
"PSYC70N","214632"
"PSYC71N","211074"
"PSYC77N","212090"
"PSYC78N","206763"
"PSYC82Q","216887"
"PSYC83Q","218236"
"PSYC111Q","204694"
"PSYC135","205980"
"PSYC136A","208064"
"PSYC136B","208267"
"PSYC139","128290"
"PSYC195","205006"
"PSYC199","128225"
"PSYC208","217254"
"PSYC211","205822"
"PSYC212","210607"
"PSYC225","210626"
"PSYC233","128284"
"PSYC235","205980"
"PSYC236A","208064"
"PSYC236B","208267"
"PSYC239","128290"
"PSYC247","128296"
"PSYC249SI","218697"
"PSYC250","128298"
"PSYC290","207159"
"PSYC299","128314"
"PSYC370","204894"
"PSYC399","128378"
"PSYC82","216887"
"PSYC240","219061"
"PSYC277SI","218960"
"PSYC282","216887"
"PSYC55N","220441"
"PSYC83","218236"
"PSYC84Q","220451"
"PSYC246","222165"
"PSYC286","215848"
"PSYC86Q","220126"
"PSYC124","221294"
"PSYC213","216049"
"PSYC215","222038"
"PSYC223","221069"
"PSYC223B","221330"
"PSYC226","220775"
"PSYC242","221029"
"PSYC243","220971"
"PSYC283","221300"
"PSYC300A","128317"
"PSYC308E","217595"
"PSYC326A","128352"
"PSYC328B","205035"
"PSYC333A","202297"
"PSYC353A","128363"
"PSYC355A","128366"
"PSYC358A","216522"
"PSYC362B","219165"
"PSYC398A","128376"
"PSYC61","222423"
"PSYC107","222336"
"PSYC114","222288"
"PSYC125","221858"
"PSYC144","221591"
"PSYC229A","221069"
"PSYC229B","221640"
"PSYC229C","221641"
"PSYC244","221591"
"PSYC249","221519"
"PSYC277","222112"
"PSYC358W","222050"
"PSYC53N","215597"
"PSYC78Q","206763"
"PSYC126","212065"
"PSYC149","112034"
"PSYC150N","222596"
"PSYC215B","223112"
"PSYC230","222959"
"PSYC261","112034"
"PSYC51N","223326"
"PSYC52N","223324"
"PSYC56N","223323"
"PSYC63Q","223325"
"PSYC216","223903"
"PSYC270","223604"
"PSYCH1","123768"
"PSYCH4N","216888"
"PSYCH7Q","202056"
"PSYCH8N","203190"
"PSYCH9N","215540"
"PSYCH10","123782"
"PSYCH10N","217090"
"PSYCH11N","123784"
"PSYCH12N","205091"
"PSYCH13N","213621"
"PSYCH13S","213170"
"PSYCH15N","213393"
"PSYCH16N","203182"
"PSYCH17N","204881"
"PSYCH20N","215592"
"PSYCH25N","208647"
"PSYCH26N","209502"
"PSYCH27N","209350"
"PSYCH29N","113704"
"PSYCH30","123792"
"PSYCH35","140838"
"PSYCH45","204591"
"PSYCH50","123794"
"PSYCH60","123795"
"PSYCH60A","123796"
"PSYCH60B","216008"
"PSYCH70","123798"
"PSYCH75","123932"
"PSYCH80","123799"
"PSYCH90","123801"
"PSYCH95","201546"
"PSYCH101","205460"
"PSYCH101S","216587"
"PSYCH102","205238"
"PSYCH102S","217741"
"PSYCH103","216530"
"PSYCH103F","217555"
"PSYCH104","208621"
"PSYCH104S","205972"
"PSYCH105","213362"
"PSYCH105S","123818"
"PSYCH106","213505"
"PSYCH107","214027"
"PSYCH107S","123823"
"PSYCH108","215657"
"PSYCH108S","123826"
"PSYCH109S","123828"
"PSYCH110","123829"
"PSYCH111S","123834"
"PSYCH113S","123839"
"PSYCH115S","202899"
"PSYCH118F","212065"
"PSYCH119","207644"
"PSYCH119S","208195"
"PSYCH120","123856"
"PSYCH121","123858"
"PSYCH124S","208232"
"PSYCH125S","215304"
"PSYCH129","215149"
"PSYCH130","215659"
"PSYCH130A","215400"
"PSYCH130S","209418"
"PSYCH131","123879"
"PSYCH132A","217811"
"PSYCH132S","215333"
"PSYCH134","123887"
"PSYCH134S","214614"
"PSYCH136S","216588"
"PSYCH138","208664"
"PSYCH138S","216589"
"PSYCH139S","217742"
"PSYCH140S","209420"
"PSYCH141","123901"
"PSYCH141S","211794"
"PSYCH142S","211795"
"PSYCH143","200432"
"PSYCH143S","214274"
"PSYCH145","123906"
"PSYCH146","123908"
"PSYCH147","208670"
"PSYCH149","203504"
"PSYCH150","211051"
"PSYCH150B","216516"
"PSYCH151","211298"
"PSYCH152","202780"
"PSYCH152F","214252"
"PSYCH154","210245"
"PSYCH155","114959"
"PSYCH157","209408"
"PSYCH158","124118"
"PSYCH159","210235"
"PSYCH161","124140"
"PSYCH164","215687"
"PSYCH167","123941"
"PSYCH169","215656"
"PSYCH170","212663"
"PSYCH171","123958"
"PSYCH175","215688"
"PSYCH178","217361"
"PSYCH179","123968"
"PSYCH180","123970"
"PSYCH182","215059"
"PSYCH183","207154"
"PSYCH186","208816"
"PSYCH187","217318"
"PSYCH189","207278"
"PSYCH190","210299"
"PSYCH191","216558"
"PSYCH192","124090"
"PSYCH193","206095"
"PSYCH194","124021"
"PSYCH195","124028"
"PSYCH196","124030"
"PSYCH196A","214717"
"PSYCH197","124031"
"PSYCH198","124032"
"PSYCH199","208002"
"PSYCH201","205832"
"PSYCH201S","217743"
"PSYCH202","124042"
"PSYCH203","211674"
"PSYCH204","211700"
"PSYCH204A","202474"
"PSYCH204B","203189"
"PSYCH205","124049"
"PSYCH206","208636"
"PSYCH207","124051"
"PSYCH207B","211709"
"PSYCH208","207635"
"PSYCH209","213367"
"PSYCH211","124057"
"PSYCH212","124058"
"PSYCH213","124059"
"PSYCH215","124062"
"PSYCH216","207653"
"PSYCH216A","212944"
"PSYCH217","124064"
"PSYCH218","205118"
"PSYCH220","124067"
"PSYCH220S","208196"
"PSYCH221","124068"
"PSYCH222","213422"
"PSYCH223","203672"
"PSYCH224","209232"
"PSYCH225","211925"
"PSYCH226","208632"
"PSYCH228","123858"
"PSYCH231","203329"
"PSYCH232","205915"
"PSYCH233","207003"
"PSYCH234","124083"
"PSYCH235","214560"
"PSYCH236C","207977"
"PSYCH237","214561"
"PSYCH238","208664"
"PSYCH239","124094"
"PSYCH240","217201"
"PSYCH241","214776"
"PSYCH243","124098"
"PSYCH244","124099"
"PSYCH245","124100"
"PSYCH246","208912"
"PSYCH247","209294"
"PSYCH248","215693"
"PSYCH249","206337"
"PSYCH249L","216963"
"PSYCH250","212608"
"PSYCH251","201259"
"PSYCH252","124109"
"PSYCH253","123812"
"PSYCH254","212215"
"PSYCH257","124115"
"PSYCH258","124117"
"PSYCH259","124118"
"PSYCH261","124140"
"PSYCH261A","124120"
"PSYCH262","123879"
"PSYCH263","215689"
"PSYCH264","216206"
"PSYCH265","210751"
"PSYCH266","203188"
"PSYCH267","204592"
"PSYCH269","124129"
"PSYCH270","123968"
"PSYCH271","215690"
"PSYCH272","124133"
"PSYCH273","205914"
"PSYCH274","124135"
"PSYCH275","124136"
"PSYCH277","215136"
"PSYCH278","215691"
"PSYCH279","204244"
"PSYCH280","216796"
"PSYCH281","124144"
"PSYCH282","204245"
"PSYCH283","124150"
"PSYCH283A","217630"
"PSYCH284","211050"
"PSYCH286","208816"
"PSYCH287","214839"
"PSYCH288","209443"
"PSYCH289","211052"
"PSYCH290","124160"
"PSYCH291","207881"
"PSYCH292","215070"
"PSYCH293","213296"
"PSYCH294","213363"
"PSYCH295","215134"
"PSYCH297","124167"
"PSYCH298","217165"
"PSYCH299","208002"
"PSYCH303","124177"
"PSYCH373","209320"
"PSYCH383","127150"
"PSYCH459","103400"
"PSYCH801","124204"
"PSYCH802","124205"
"PSYCH1L","219009"
"PSYCH7N","217992"
"PSYCH50A","218743"
"PSYCH109","218443"
"PSYCH140","218366"
"PSYCH145S","218910"
"PSYCH146S","218911"
"PSYCH147S","218912"
"PSYCH148S","218913"
